PROMOTIONAL,DZ-EASEMY,"www.EaseMyTrip.com - Lowest AirFare Challenge.

Use Code: EASE5000 to get Flat 500/- instant discount on minimum transaction of Rs.5000

www.EaseMyTrip.com",,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ-BOXEHT,"Kai Po Che! 
Get 30% OFF 
Code: WOW30
Order @ https://get.box8.in for irresistible Desi Meals!
Happy Sankranti!
*Min order: 398",,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZaYATRA,Book with yatra and get upto Rs.1000 OFF on Domestic Flights. Offer Valid for today 3PM-6PM. Use code FLTDEAL App only Offer. TnC,,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ066470,"Last day for Rs.100 Cashback* on buying BookMyShow, Amazon, Lifestyle, Nykaa & other Gift Cards on Oxigen Wallet. Promocode: GIFTCARD http://m.owsms.in/PCtmLMck",,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ-066431,"Flat Rs.1,000 Cashback on flight tickets. Use code: FLYFREE & book on Paytm. Hurry, limited period offer. Click http://m.p-y.tm/flvd",,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ-066392,MakeMyTrip: Look No Further. Fly With Us & Get Rs.600* Instant Discount on Domestic Flights. Code- FLYWITHUS | *T&Cs apply. Book Now @ bit.ly/2osQBBB,,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ-066386,MakeMyTrip: SURPRISE! Up to 80% OFF on Domestic Hotels. Visit applinks.makemytrip.com/SMsf/A3PSiqXwGC Valid on 28 April. T&Cs Apply.,,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ-066383,April Sale: Extra 15% Off + 15% cashback on Premium Eyewear. Use Voucher- APRIL15 @ w.lenskart.com/s/DfZdNG/e2kIL6 store lenskart.com/s Call- 1800-111-1111,,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ-066347,MakeMyTrip: SUMMER SPECIAL! Domestic Hotels @ 60% Instant Discount*! Code:BIGOFF Visit applinks.makemytrip.com/SMsf/44UYJsTaKB Valid on 23Mar T&C bit.ly/2nLyvic,,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ066322,"Rs.100 Cashback* is back on buying BookMyShow, Nykaa, KFC, Lifestyle, PVR & other Gift Cards on Oxigen Wallet. Promocode: GIFTCARD http://m.owsms.in/EFgKY5i0",,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ-066285,MakeMyTrip: HappyHours Just For You! Domestic Hotels @ up to 70% OFF! Code:HTLSURPRISE Visit applinks.makemytrip.com/SMsf/H8a8W32YQB Valid on 27Mar. Read T&Cs.,,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ-066112,MakeMyTrip: SECRET DEAL! Upto 60% Instant Discount* on Domestic Hotels! Code: BIGOFF Visit applinks.makemytrip.com/SMsf/MpSt7Y8OyB Valid on 17 Mar. Read T&Cs,,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ-066075,MakeMyTrip:75%(max 2500) Instant Discount on 1st Dom Hotel Booking! Code:HTLSAVE Visit applinks.makemytrip.com/SMsf/LLVX3QSd6A Valid on 27Feb.T&C bit.ly/2lW5A94,,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ065065,"Flat Rs.1,000 Cashback on flight tickets. Use code: FLYFREE & book on Paytm. Hurry, limited period offer. Click http://m.p-y.tm/flvd",,,,,,,,,,,,,,,,,,
PROMOTIONAL,DM-ZOOMER,Havent booked self-drive adventure with Zoomcar yet? Here is an exclusive offer just for you - Use code e4083ca5  in next 3 days to get 30% off! bit.ly/2deqh9p,,,,,,,,,,,,,,,,,,
PROMOTIONAL,VM-PLINFO,Never Before! Offer From AXIS BANK Personal loan. Foreclosure 0% And Part Payment 0% Rate of interest Start 10.99% For more details cont. Swetha 9740001473 T&C,,,,,,,,,,,,,,,,,,
PROMOTIONAL,VM-PANTLS,Avail Grand Gifts at Pantaloons. Get Safari Cabin Baggage worth Rs. 5990 for Rs. 999 only! Just shop for Rs 2187. Limited period offer. Rush! TC,,,,,,,,,,,,,,,,,,
PROMOTIONAL,VM-FRFUEL,Rising fuel prices taking a toll on your income? Get upto 71 Ltr Free* fuel with IndianOil Citi Credit Card. Click http://nmc.sg/J8aRHc & Apply Now. *T&C Apply,,,,,,,,,,,,,,,,,,
PROMOTIONAL,VMCLMORE,more.Megastore gifts u MORE CASH. FREE MORE CASH coupon of Rs130 on bill of Rs2000+. FREE MORE CASH coupon of Rs60 on bill of Rs1000 to 1999.Till 11Dec'16.T&C,,,,,,,,,,,,,,,,,,
PROMOTIONAL,TXQuikrr,Order yummy lunch from your favorite restaurant. QuikrEasy delivers at just Rs.29! Trial offer - First three orders at Re.1! Visit http://sss.bz/pbtONNoY,,,,,,,,,,,,,,,,,,
PROMOTIONAL,TXQuikrr,Order yummy lunch from your favorite restaurant. QuikrEasy delivers at just Rs.29! Trial offer - First three orders at Re.1! Visit http://sss.bz/pzqtRmlW,,,,,,,,,,,,,,,,,,
PROMOTIONAL,TX-BOXEHT,"Box8- Desi Meals. Excellent choice :) A delicious meal will be yours to relish, in under 38 mins. Order: [9F70UK] of Rs.321.0. Your receipt - https://goo.gl/JqKCND",,,,,,,,,,,,,,,,,,
PROMOTIONAL,TM-GGNUTS,"Healthy ON THE GO snack - Our TRAIL MIX is a mix of nuts,dry fruits & seeds.Get 10% off entire order. OFFER ENDS 31-Mar-18
www.goingnuts.in",,,,,,,,,,,,,,,,,,
PROMOTIONAL,RM-VEGGIE,Enjoy Chinese n Oriental @ Veggie Corner. Dim Sum @65/-Soup @85/-Noodles @115/-Combo Sizzlers @150/-Indonesian & Thai Specialties @150/-Call:9523596688/6550480,,,,,,,,,,,,,,,,,,
PROMOTIONAL,RM-SAMSNG,"Get upto Rs500 cashback on UPI payments through Samsung Pay Mini across Big Bazaar, FBB, Tata SKY & Uber. Min.Txn. amount Rs100. T&C resu.io/S5P5CPBWYrU",,,,,,,,,,,,,,,,,,
PROMOTIONAL,RM-MOJOPZ,"MOJO PIZZA- Doubly LoadedA magical Mojo that's #AwesomeorFreeIf you don't like it, write to more@mojopizza.in & we'll refund.Pakka!https://get.mojopizza.in",,,,,,,,,,,,,,,,,,
PROMOTIONAL,RM-MMTRIP,"MakeMyTrip: Congrats! Bonus Cash of Rs.1500 has been loaded in your MyWallet basis your last booking NF2201725076745. Download the APP @ bit.ly/2vHzb8J using rohitiitian1@gmail.com to claim. Valid on New Installs only. To opt out of future offers, sms MMTSTOP to 56161.",,,,,,,,,,,,,,,,,,
PROMOTIONAL,RM-LANDMK,It's the LAST DAY to shop to your heart's content! Shop @ Landmark & get up to 50% off on sale products! Rush to the Landmark Sale today! T&C Apply,,,,,,,,,,,,,,,,,,
PROMOTIONAL,RM-LANDMK,Last 3 days for you to get everything you want @ the Landmark Sale! Get up to 50% off on Sale products! T&C Apply,,,,,,,,,,,,,,,,,,
PROMOTIONAL,RM-LANDMK,This weekend is the best time to shop @Landmark! Enjoy up to 50% off at Landmark Sale & get an extra 5% off on purchase of Rs.2000+ with Axis Bank Cards. T&C,,,,,,,,,,,,,,,,,,
PROMOTIONAL,RM-045678,Amazon: Up to 35% off ACs + No Cost EMI offers. Up to 30% off Air Coolers. 10% back with HDFC Debit and Credit cards and EMI. Shop now http://amzn.in/jiWE4MY,,,,,,,,,,,,,,,,,,
PROMOTIONAL,IX-010009,Yatragenie is giving flat 25% OFF on komitla travels till 18th March. Use coupon FEST25 and book your tickets at www.yatragenie.com,,,,,,,,,,,,,,,,,,
PROMOTIONAL,IX-010006,Yatragenie is giving flat 25% OFF on komitla travels till 18th March. Use coupon FEST25 and book your tickets at www.yatragenie.com,,,,,,,,,,,,,,,,,,
PROMOTIONAL,IX-010004,Yatragenie is giving flat 25% OFF on komitla travels till 18th March. Use coupon FEST25 and book your tickets at www.yatragenie.com,,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-UBCLAP,"UrbanClap Saturday Sale is now live!
Upto 50% Off + 10% Paytm cashback



Offer valid for 4 hours | Book now on UrbanClap ubcp.in/ss

STOP 8424019904",,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-RELOFR,"Dear RelianceOne Member, Get Flat 20%OFF on MRP(Rs70 Onwards) on entire range of Britannia Cheese Slices(100g Onwards) @RelianceFresh/Super/Mart till 25June.T&C",,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-RELOFR,"Dear RelianceOne Member,Explore the all new Footprint360.com & get Rs 360/- off on your first order!!Click here for more info : http://bit.ly/28NTjPV.T&C",,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-RELOFR,"Dear RelianceOne Member,Go Big on Taste & Savings, Buy1 Get1 FREE on 1kg Pack of Good Life Long Grain Rice @Reliance Fresh, Super & Mart till 28th June.T&C",,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-RELOFR,"Dear RelianceOne Member,Save Big on Nestle Masala Fusion 18gm! Get Rs.8 OFF on (MRP:15) on shopping of Rs.99+ at RelianceFresh & SMART till 11 Aug.T&C",,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-MAXFSN,Enjoy Rs.150 CASHBACK on PayTM on purchase of Rs.1500 @ your nearest MAX store using PayTM wallet. Valid till 25 March'17 at select MAX stores. TnC,,,,,,,,,,,,,,,,,,
PROMOTIONAL,IMMAXFSN,Enjoy Rs.150 CASHBACK on PayTM on purchase of Rs.1500 @ your nearest MAX store using PayTM wallet. Valid till 25 March17 at select MAX stores. TnC,,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-JIOMNY,Hurry! Last 2 days! Get Rs.50 Jio Cashback Voucher on Jio Prime and Jio Recharges with JioMoney. T&C apply. Download: bit.ly/JioMoney,,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-JIOMNY,Jio Summer Surprise gets even better! Get Rs 50 Jio Cashback Voucher on your Rs 303 Jio Recharge with JioMoney. Download: bit.ly/JioMoney,,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-JIOMNY,Last chance to avail Jio Summer Surprise offer! Also get Rs 50 Jio Cashback Voucher on your Recharge of Rs 303 or more with JioMoney. T&C apply. bit.ly/JioMoney,,,,,,,,,,,,,,,,,,
PROMOTIONAL,IMJIOMNY,Hurry! Last 2 days! Get Rs.50 Jio Cashback Voucher on Jio Prime and Jio Recharges with JioMoney. T&C apply. Download: bit.ly/JioMoney,,,,,,,,,,,,,,,,,,
PROMOTIONAL,IMJIOMNY,Jio Summer Surprise gets even better! Get Rs 50 Jio Cashback Voucher on your Rs 303 Jio Recharge with JioMoney. Download: bit.ly/JioMoney,,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-HOUSJY,"Hi Naveen, hope you liked your last Carpentry service with Housejoy. Special offer for you: 20% Flat OFF on your next booking with us on any service if you book in next 30 days. Code: JOY20. The Housejoy promise: 100% Satisfaction Guaranteed. Book now http://weurl.co/pmeDN",,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-HOUSJY,"Hi Naveen, hope you liked your last Carpentry service with Housejoy. Special offer for you: 20% Flat OFF on your next booking with us on any service if you book in next 30 days. Code: JOY20. The Housejoy promise: 100% Satisfaction Guaranteed. Book now http://weurl.co/TkGGx",,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-FPANDA,Did you try the best at foodpandas Drool Fest yet? Taste today & get 40% off on the best cuisines with code DROOLHYD. Order online here goo.gl/jxIsBK *T&C.,,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-CASHFY,"This Republic Day, free your used phones! Get Rs.250 extra on offered resale value when you sell used phones on Cashify. Code: RDAY. SELL NOW: Cashify.in/h250RE",,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-BMSHOW,"Hi Customer, http://bmsurl.co/t3lXhgjq Please click on the above link to get your M-Ticket. Just show this QR Code at the cinema entrance - Please note that you cannot pickup physical tickets with this QR Code. Your ticket has been generated and sent to your Email ID for Dangal on Fri, 23 Dec, 2016 7:30pm , at PVR Sujana Forum Mall: Kukatpally, Hyderabad (AUDI 05), Seats: EXEC-G6. Booking ID: WPL7CFB.",,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-BMSHOW,"Hi Customer, https://bmsurl.co/JsfiI7gR Please click on the above link to get your M-Ticket. Just show this QR Code at the cinema entrance - Please note that you cannot pickup physical tickets with this QR Code. Your ticket has been generated and sent to your Email ID for Baahubali 2: The Conclusion (Telugu) (U/A) on Wed, 3 May, 2017 07:40pm , at PVR: Inorbit, Cyberabad(SCREEN 3), Seats: EXEC-G7,G6,G5. Booking ID: WNMZCDG.",,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-501105,"adidas Sale! Save EXTRA 10% in adidas Online Outlet. Use Promo Code 'SAVE10' at checkout. Offer valid till midnight! 
http://m.adisms.in/F5syX2OU",,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-501105,"Foodies! 
Inorbit Food Festival is here!Taste 14 types of Biryanis from 10 to 13 May & get Flat 50% off food vouchers. 
Don't miss.",,,,,,,,,,,,,,,,,,
PROMOTIONAL,IM-501105,"Get UNLIMITED Pan Pizzas,Garlic Bread @Rs. 249 only
@ PIZZA HUT TODAY,All day! 
Valid in selected Dine In and delivery stores only
http://vls.bz/OI8TWWzIozd TnC",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-VPAYTM,Happy Akshaya Tritiya! Pay with Paytm at Central & get Rs. 51 Cashback on your 1st purchase of Digital Gold. Use code: ATGOLD. Click http://m.p-y.tm/gldl,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-SWIGGY,"Swiggy brings The Chainsmokers closer! Order in, use code ULTRA & win couple tickets to Road to Ultra! The contest ends on Sep 2nd. http://swig.gy/app TCA",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HPSWIGGY,Food to savour & offers in your favour only at the Swiggy Food Carnival - get up to 30% off from 230+ restaurants in Chennai. Order now! http://swig.gy/app,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HPSWIGGY,Got a loving for all things cheesy? Then give Papa Johns pizzas a go and get a second pizza free! Order now! bit.ly/2p1UwH5,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HPSWIGGY,Invite your Best Foodie Friend to the joys of ordering in & you both get Rs. 50 off on orders over Rs. 400. Refer a friend to Swiggy now! http://swig.gy/app,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HPSWIGGY,Its a party for 2 with Swiggy! Refer a friend and well give you & your friend Rs.50 off on your next order over Rs.400. Dont miss out! http://swig.gy/app,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HPSWIGGY,"Up to 30% off from Wangs Kitchen, Nalaas Appakadai, Barottas & 230+ restaurants in Chennai only at the Swiggy Food Carnival. Order now! swig.gy/app",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-Sunday,"Hi Naveen, Order a Sunday mattress today. FREE Shipping & 0% EMI offer. Cash/Card on Delivery. 100 day trial. Order   www.sundayrest.com or call 08880733666",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-Sunday,"Hi Naveen, Order a Sunday mattress today. FREE Shipping & 0% EMI offer. Cash/Card on Delivery. 100 day trial. Order  www.sundayrest.com or call 08880733666",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-Sunday,"Hi Naveen, Order a Sunday mattress today. FREE Shipping & 0% EMI offer. Cash/Card on Delivery. 100 day trial. Order ? www.sundayrest.com or call 08880733666",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-STRBZR,"Celebrate the Taste of Togetherness, this Holi!

FABSTA, the newest TATA brand for food & beverages, launches a range of Tomato Ketchup & Chinese Sauces, exclusively at STAR.

Relish FABSTA Ketchup made from sun-kissed tomatoes, seasoned with select spices! Available @Rs90 only for 900 gms!

Rush to STAR NOW!",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-STRBZR,"Celebrate the vibrance of Women's Day with these exciting offers! 
 
SKYE, a TATA brand, presents its new body spray collection for women, in 3 amazing fragrances. Pick any 2 for just Rs160!
 
Or simply shop for Rs499+ to get 50% off on Ferrero Rocher & Raffaello chocolates.
 
Visit STAR today!
 
T&C. Select units.",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-STRBZR,"FLAT 20% OFF on All Prestige Pressure Cookers, Non-Stick & stainless steel items available at your nearest STAR HYPER/Bazaar Stores

Locate yours here: goo.gl/hiLFWG

STAR MARKET continues to offer exciting discounts!

KC Jaggery 950GM @Rs 79
Patanjali Ghee 1l @Rs 499

Coconuts @Rs 29/pc

T&C",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-STRBZR,"FLAT 50% OFF on brands you love @ STAR!

TATA Sampann Besan
Fortune Rozana Basmati Rice
Bournvita Five Star Magic
Tropicana Mango Tetra pk
Dabur Glucose D
Quaker Oats
Britannia Good Day Chocochip Cookies
Nivea Creme Soft soap
& more

Valid on shopping of Rs499+

T&C. Offer on Select units.",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-STRBZR,"FLAT 50% Off on brands you love @STAR

Fortune Biryani Rice 1kg
Tata Sampann Besan 1kg
Pepsi Black Can 250ml
Dabur Glucose D
Nilon's Sewaiyan
Tropicana 1l
Maggi Hotheads
Parle Hide&Seek
Sunfeast Yumfills
Engage Deo
Parle Milano


& Many More...

*T&C (on shopping of Rs499+. Select Range)",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-STRBZR,"Flat 50%Off on Brands you love @STAR!

Fortune Rozana Basmati Rice1kg
Tata Sampann Besan1kg
RawPressery Sugarcane Juice250ml
Britannia Goodday Chocochip Cookies
Bournvita Five Star Magic
Dabur GlucoseD
Yippee Noodles MagicMasala
Nivea CremeSoft Soap
&Many More...

*T&C (on shopping of Rs499+ SelectRange)",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-STRBZR,"FRESH WEDNESDAY OFFERS @STAR

Potatoes @Rs 16.9/kg
Washington Apples 4pc @Rs 89
Green Thompson Grapes @Rs 59/kg

Patanjali Desi Ghee 1L @Rs 499

T&C Apply",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-STRBZR,"WOW Offers @STAR

Patanjali Ghee 1l @Rs 499
Value Almonds 1kg @Rs 730
SurfExcel Matic 2kg @Buy2Get1

Red Delicious Apples @Rs149/kg
Nagpur Oranges @Rs69/kg

T&C",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-STRBZR,"WOW Offers @STAR
GTS Kolam Rice 25kg @Rs 1545
Sunpure Sunflower Oil 1l @Rs 83
SurfExcel Matic 2kg @Buy2Get1 FREE
Nycil Powder @Rs99

Watermelons @Rs 10.9/kg
T&C",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-SPRING,"SPRINGWEL presents THE BIG WAREHOUSE Sale. Get upto 70% off on purchase of Mattresses, Pillows and Accessories. Last 2 days left. Call 9980744466. *T&C apply",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-SPARHM,SPAR UGADI SPECIAL! Get Pigeon Gas stove + 3L Cooker + 3PC Nonstick set @Rs.3999. Click http://bit.ly/2FXAoRr .T&C. To opt out give missed call to +918039275834,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-SAVOUR,"Dear Foodie,Greetings from Hotel Seashell Savoury !!.OFFER!! Order&pay through savoury.in and get 10% Discount above Rs.250 for delivery .Call 080 49994999.",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-ROCKET,"Get 100% cashback on Recharge,AePS & DMR White Label Cost.


call us 9599335994  


T&C applied",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-ROCKET,"Holi Dhamaka Offer !!
Get Upto 15% off on complete API&White Label for AePS, DMR,IRCTC,PAN,Recharge,Utility,Bus,Flight
call 9599335994

www.RocketInPocket.com",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HPPPRFRY,Narsi! Get FLAT 450 off! Coupon - 'PY450'. Ending Soon! Min order 999. Not Applicable on WTF Deals. Visit http://bsft.io/z/7gpyda19,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HPPPRFRY,Vikas! Get FLAT 450 off! Coupon - 'PLA450'. Ending Soon. Min order 999. Not Applicable on WTF Deals. Visit http://bsft.io/z/g5oa9yxz,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-NSTAWY5,"Hello Nesties!Stay For Free is back. Refer a friend and get 7 days of stay free, your friend gets 25 % off* too. Hurry! Visit your dashboard for referral code.",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-NSTAWY4,"Hola Nesties! Refer a friend for the last bed in your house and get INR 5000 credit, your friend gets 25 % off* too. For more details visit your dashboard.",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-NSTAWY2,"Refer a friend for the last bed in your house and get INR 5000 credit, your friend gets 25 % off* too. For more details visit your dashboard.",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-NSTAWY1,"Hola Nesties. Stay For Free is back. Refer a friend and get 7 days of stay free, your friend gets 25 % off* too. Hurry! Visit your dashboard for referral code.",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-MEDLYF,#MyHealthWeek Get Upto 40% OFF* on 1st medicines' order (25%*@Medlife+15% Mobikwik CB) Use:ADC25 Click bit.ly/2mDOlZd Call 186012341234 *TCA. Validity 25 Jan'18,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-MEDLYF,Anniversary Spl- Save Upto 40%(25%*@Medlife+15%*MobiKwikCashback) on 1st medicines' bill.Order@ bit.ly/2hdeRX9 or Call 186012341234 Use:MAC25.Valid today! *TCA,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HPMEDLYF,#GST Not getting medicines? Save upto 40% on 1st order(Upto 25%*@Medlife+15%*MobiKwikCashback) Order goo.gl/DdgwER Call 186012341234 Use MAC25. Till 20Jul17*TCA,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-MDDLFE,Last Day Offer - Save Upto 40%(25%*@Medlife+15%*Paytm Cashback) on 1st medicines bill.Order @ goo.gl/mem5sT or Call 186012341234 Use: MC25. Valid today! *TCA,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-MDDLFE,Last Day Special- Save Upto 40%(25%*@Medlife+15%*MobiKwikCashback) on 1st medicines bill.Order @ bit.ly/2gH6Uc9 or Call 186012341234 Use:MC25.Valid today! *TCA,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-LNSKRT,Happy Women's Day! Exclusive Extra 30% Off* for all lovely women. Only for today. Use Voucher: WOMEN w.lenskart.com/s/8k1LCZ/pDLQne Optout sms LENS 567678,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HPLNSKRT,HOLI Sale is Here! Get Extra 30% Off* on all Eyeglasses & Sunglasses at w.lenskart.com/s/qkIpWI/5FHOpS Optout sms LENS 567678,,,,,,,,,,,,,,,,,,
PROMOTIONAL,HPLNSKRT,"Lenskart Summer Sale, wide range of Sunglasses starting 450. Only for 2 days w.lenskart.com/s/XH4X1v/a8Fubh or at Store lenskart.com/s Optout sms LENS 567678",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HPLNSKRT,"Lenskarts Big Holi Sale.Flat 1000 off on 4000, 500 off on 2500.Use Voucher : HOLISALE. Hurry,Last 2 days w.lenskart.com/s/oRJOfI/03QnGN Optout sms LENS 567678",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HPLNSKRT,"Lenskarts Holi Sale, last 8 hours. FLAT 1000 Off on 4000, 500 off on 2500 at w.lenskart.com/s/JZYoc0/NzBxrv or at  store lenskart.com/s Optout sms LENS 567678",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-LIFSTL,"LIFESTYLE ONLINE SUPER 24 HOUR SALE!

Min 50% OFF + EXTRA 20% OFF on Rs.2499. Use LR20 @ http://bit.ly/LR20l .T&C. To opt out give missed call to +918039275834",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-LIFSTL,"LIFESTYLE SURPRISE 48 HOUR SALE!

Upto 50% OFF + Rs.500 OFF on Rs.2000. Use SUR500 @ http://bit.ly/LS48hour .T&C.  To opt out give missed call to +918039275834",,,,,,,,,,,,,,,,,,
PROMOTIONAL,HP-LIFSTL,"This Ugadi, Celebrate fashion with Lifestyle.
FREE Rs.1000 vouchers on Rs.5000 at Karnataka stores till 18 Mar T&C. To opt out give missed call to +918039275834",,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ-066496,MakeMyTrip: SALE SALE SALE! Upto 60% Instant Discount on Domestic Hotels! Code: BIGOFF Visit applinks.makemytrip.com/SMsf/siRrGu5kFB Valid on 20 Mar. Read T&Cs,,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ066488,MakeMyTrip: Upto Rs.1200 Instant Discount on Domestic Flights! Code:1200OFF Visit applinks.makemytrip.com/SMsf/GBrrq07xeE T&Cs bit.ly/2tYrbmk Valid 9July,,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ-066450,MakeMyTrip: HOTELS SALE IS LIVE! Up to 80% OFF on Domestic Hotels. Visit applinks.makemytrip.com/SMsf/wLjSNxSMMC to avail. Valid on 1May. T&Cs Apply.,,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ066111,"Make her Smile! Buy Lakme, Nykaa, VLCC, Himalaya & other Gift Cards on Oxigen Wallet & get upto Rs.100 Cashback*. Promocode: GIFTCARD http://m.owsms.in/M1JKrfg0",,,,,,,,,,,,,,,,,,
PROMOTIONAL,DZ066087,LAST Few Hours Left for Lenskart Specsy Festival. EXTRA 1000 OFF at lenskart.com or STORE 15 27th Main Rd PWD Quarters sec 1 HSR Layout Bengaluru Ph 8042134243,,,,,,,,,,,,,,,,,,
